NPTDR File Region	NPTDR File Admin Area	NPTDR Operator Code	Code Problem	NPTDR Route Numbers
Great Britain	National	FWY	missing	BusRoute 10, BusRoute 20, BusRoute 100
Great Britain	National	GCT	missing	BusRoute HF
Great Britain	National	TVC	missing	BusRoute 446, BusRoute 688, BusRoute 880, BusRoute 881
Great Britain	National	WHIP	missing	BusRoute 1, BusRoute 2, BusRoute 3, BusRoute 5, BusRoute 7, BusRoute 8, BusRoute 9, BusRoute A, BusRoute C, BusRoute 12, BusRoute 14, BusRoute 15, BusRoute 16, BusRoute 19, BusRoute 1A, BusRoute 1B, BusRoute 21, BusRoute 22, BusRoute 28, BusRoute 61, BusRoute 63, BusRoute 75, BusRoute 114, BusRoute 196, BusRoute 430, BusRoute 475, BusRoute 476, BusRoute B, BusRoute D, BusRoute E, BusRoute G, BusRoute F
Great Britain	National	WHC	missing	BusRoute 677
Great Britain	National	OL	missing	BusRoute 337
Great Britain	National	BKR	missing	BusRoute 85, BusRoute 87, BusRoute 501, BusRoute 5, BusRoute 6, BusRoute 7
Great Britain	National	TVD	missing	BusRoute 61
Great Britain	National	2621	missing	BusRoute 25
Great Britain	National	BKS	missing	BusRoute 680, BusRoute 681, BusRoute 682
Great Britain	National	ERYC	missing	BusRoute 551
Great Britain	National	NX	missing	CoachRoute 332, CoachRoute 448, CoachRoute 336, CoachRoute 302, CoachRoute 417, CoachRoute 460, CoachRoute 591, CoachRoute 425, CoachRoute 413, CoachRoute 570, CoachRoute 421, CoachRoute 426, CoachRoute 592, CoachRoute 920, CoachRoute 387, CoachRoute 321, CoachRoute 588, CoachRoute 305, CoachRoute 351, CoachRoute 325, CoachRoute 222, CoachRoute 406, CoachRoute 090, CoachRoute 404, CoachRoute 402, CoachRoute 455, CoachRoute 501, CoachRoute 444, CoachRoute 328, CoachRoute 537, CoachRoute 590, CoachRoute 397, CoachRoute 308, CoachRoute 561, CoachRoute 300, CoachRoute 350, CoachRoute 320, CoachRoute 504, CoachRoute 419, CoachRoute 528, CoachRoute 304, CoachRoute 508, CoachRoute 324, CoachRoute 500, CoachRoute 675, CoachRoute 312, CoachRoute 403, CoachRoute 562, CoachRoute 323, CoachRoute 490, CoachRoute 449, CoachRoute 440, CoachRoute 668, CoachRoute 672, CoachRoute 660, CoachRoute 465, CoachRoute 461, CoachRoute 502, CoachRoute 422, CoachRoute 664, CoachRoute 339, CoachRoute 550, CoachRoute 539, CoachRoute 315, CoachRoute 531, CoachRoute 335, CoachRoute 322, CoachRoute 545, CoachRoute 418, CoachRoute 326, CoachRoute 410, CoachRoute 383, CoachRoute 921, CoachRoute 318, CoachRoute 661, CoachRoute 310, CoachRoute 534, CoachRoute 330, CoachRoute 380, CoachRoute 496, CoachRoute 484, CoachRoute 538, CoachRoute 314, CoachRoute 530, CoachRoute 540, CoachRoute 509, CoachRoute 564, CoachRoute 341, CoachRoute 532, CoachRoute 447, CoachRoute 662, CoachRoute 533, CoachRoute 409, CoachRoute 497, CoachRoute 333, CoachRoute 303, CoachRoute 542, CoachRoute 337, CoachRoute 563, CoachRoute 560, CoachRoute 450, CoachRoute 481, CoachRoute 420, CoachRoute 381, CoachRoute 663, BusRoute 010, BusRoute H5, BusRoute H55
Great Britain	National	PB	missing	BusRoute POS, BusRoute 10
Great Britain	National	VEC	missing	BusRoute 41, BusRoute X11, BusRoute X15
Great Britain	National	WHE	missing	BusRoute 338, BusRoute 337A
Great Britain	National	JMQ	missing	BusRoute W20
Great Britain	National	DRM	missing	BusRoute 400, BusRoute 420, BusRoute 469, BusRoute 476, BusRoute 482, BusRoute 672, BusRoute 673, BusRoute 74B
Great Britain	National	PC	missing	BusRoute A1, BusRoute A3, BusRoute 4S, BusRoute 5, BusRoute 5A, BusRoute 8, BusRoute 8A, BusRoute 8C, BusRoute 8D, BusRoute 9, BusRoute 13, BusRoute 14D, BusRoute 16, BusRoute 16B, BusRoute 20, BusRoute 21, BusRoute 22, BusRoute 23, BusRoute 23D, BusRoute 24, BusRoute 25, BusRoute 26, BusRoute 26B, BusRoute 26D, BusRoute 26S, BusRoute 28, BusRoute 28A, BusRoute 28B, BusRoute 29, BusRoute 29S, BusRoute 34, BusRoute 35, BusRoute 36, BusRoute 40, BusRoute 40D, BusRoute 41, BusRoute 41D, BusRoute 42, BusRoute 42A, BusRoute 43, BusRoute 43A, BusRoute 43B, BusRoute 44, BusRoute 44A, BusRoute 45, BusRoute 46, BusRoute 46S, BusRoute 47, BusRoute 47s, BusRoute 49, BusRoute 50, BusRoute 59, BusRoute 61, BusRoute 61S, BusRoute 62, BusRoute 62A, BusRoute 101, BusRoute 102, BusRoute 104, BusRoute 109, BusRoute 110, BusRoute 112, BusRoute 115, BusRoute 118, BusRoute 142, BusRoute 152, BusRoute PA1, BusRoute PA2, BusRoute PA3, BusRoute PA4, BusRoute PA5, BusRoute PA6, BusRoute PA7, BusRoute PA8, BusRoute T1, BusRoute T2, BusRoute T3, BusRoute T4, BusRoute T5, BusRoute T6, BusRoute T7, BusRoute T8, BusRoute TLM1, BusRoute TLM2, BusRoute TLM3, BusRoute TLM4, BusRoute TLM5, BusRoute TLM6, BusRoute TLM7, BusRoute TLM8, BusRoute TLM9, BusRoute 31, BusRoute 103
Great Britain	National	2755	missing	BusRoute 196
Great Britain	National	2623	missing	BusRoute 103, BusRoute 129, BusRoute 214, BusRoute 232, BusRoute 233, BusRoute 234, BusRoute 246, BusRoute 265, BusRoute 800, BusRoute 990, BusRoute 991, BusRoute 992, BusRoute 993, BusRoute 146, BusRoute 150, BusRoute 162, BusRoute 216, BusRoute 217, BusRoute 231, BusRoute 245, BusRoute 247, BusRoute 870, BusRoute 122, BusRoute 835, BusRoute 197
Great Britain	National	EVE	missing	BusRoute A1, BusRoute A2, BusRoute A3, BusRoute A4, BusRoute G1, BusRoute G2, BusRoute G3, BusRoute G4, BusRoute G5, BusRoute 120, BusRoute 229, BusRoute 128
Great Britain	National	COL	missing	BusRoute 301, BusRoute 307, BusRoute 374, BusRoute 375, BusRoute 22, BusRoute 521, BusRoute 23
Great Britain	National	HHC	missing	BusRoute 34, BusRoute 36, BusRoute 36A, BusRoute 55, BusRoute 411, BusRoute 666
Great Britain	National	2757	missing	BusRoute 646
Great Britain	National	LTL	missing	BusRoute 9, BusRoute 449, BusRoute 282A, BusRoute 282B
Great Britain	National	MWN	missing	BusRoute 24, BusRoute 102, BusRoute 103, BusRoute 113, BusRoute B5, BusRoute B15, BusRoute 28, BusRoute 29, BusRoute 29A, BusRoute 30, BusRoute 8, BusRoute 9
Great Britain	National	PE	missing	BusRoute 1, BusRoute 4
Great Britain	National	FC5	missing	BusRoute 23, BusRoute 23A, BusRoute 775, BusRoute X55
Great Britain	National	COM	missing	BusRoute 70, BusRoute 555, BusRoute 556, BusRoute 565, BusRoute 588, BusRoute 589, BusRoute 615, BusRoute 66, BusRoute 66X, BusRoute 686, BusRoute 741, BusRoute 751, BusRoute 752, BusRoute H1, BusRoute M40, BusRoute M52, BusRoute PR1, BusRoute QE1, BusRoute C11a, BusRoute C11B
Great Britain	National	MOOR	missing	BusRoute M1, BusRoute M12, BusRoute M16, BusRoute M2, BusRoute M3, BusRoute M4, BusRoute M6, BusRoute M7, BusRoute M8, BusRoute M9, BusRoute M10, BusRoute M11, BusRoute M15, BusRoute M5
Great Britain	National	PHX	missing	BusRoute 398, BusRoute 399, BusRoute K2, BusRoute 420, BusRoute 430, BusRoute 565, BusRoute 845, BusRoute A2, BusRoute C2, BusRoute H1, BusRoute H2, BusRoute M8
Great Britain	National	2758	missing	BusRoute 560, BusRoute 963
Great Britain	National	LTM	missing	FerryRoute 000a
Great Britain	National	WHI	missing	BusRoute 250, BusRoute 251, BusRoute 253, BusRoute 254, BusRoute 258, BusRoute 259, BusRoute 201, BusRoute 255, BusRoute 1, BusRoute 2, BusRoute 2A, BusRoute 3, BusRoute 5, BusRoute 5A, BusRoute 7, BusRoute 125, BusRoute 805, BusRoute 10, BusRoute 11, BusRoute 38, BusRoute 43, BusRoute 63, BusRoute 91, BusRoute 92, BusRoute 93, BusRoute 97, BusRoute 126, BusRoute 131, BusRoute 133, BusRoute 145, BusRoute 145C, BusRoute 151, BusRoute 152, BusRoute 153, BusRoute 154
Great Britain	National	BLL	missing	BusRoute 5
Great Britain	National	CON	missing	BusRoute 213
Great Britain	National	WGT	missing	BusRoute 680, BusRoute 681, BusRoute 889
Great Britain	National	EUR	missing	BusRoute 80
Great Britain	National	GEC	missing	BusRoute 70, BusRoute 110, BusRoute 115, BusRoute 116, BusRoute 319, BusRoute 320, BusRoute 321, BusRoute 384, BusRoute 385, BusRoute 452, BusRoute 453, BusRoute 456, BusRoute 457, BusRoute 458, BusRoute 459, BusRoute 460, BusRoute 462, BusRoute 70A, BusRoute 87A, BusRoute 87B, BusRoute 952
Great Britain	National	ROR	missing	BusRoute 352, BusRoute 353, BusRoute 354, BusRoute 362, BusRoute 363
Great Britain	National	2759	missing	BusRoute 774
Great Britain	National	MULB	missing	BusRoute 318, BusRoute 385, BusRoute 721
Great Britain	National	ROS	missing	BusRoute 306, BusRoute 307, BusRoute 308, BusRoute 324A, BusRoute 420
Great Britain	National	LDMK	missing	BusRoute 202, BusRoute 290, BusRoute 888, BusRoute 889, BusRoute 890, BusRoute 891
Great Britain	National	MULC	missing	BusRoute 803A, BusRoute 802, BusRoute 803, BusRoute 815, BusRoute 816, BusRoute 817, BusRoute 818, BusRoute 822, BusRoute 823, BusRoute 824, BusRoute 831, BusRoute 832, BusRoute 835, BusRoute 858, BusRoute 860, BusRoute 897
Great Britain	National	CPE	missing	BusRoute 336
Great Britain	National	_IS	missing	FerryRoute 8
Great Britain	National	COP	missing	BusRoute 40
Great Britain	National	TVL	missing	BusRoute 19, BusRoute 20, BusRoute 21, BusRoute 24, BusRoute 25, BusRoute 25A, BusRoute 516, BusRoute 517, BusRoute 524, BusRoute 67, BusRoute 70, BusRoute 70A, BusRoute 72A, BusRoute 758, BusRoute 759, BusRoute 772, BusRoute 773, BusRoute 778, BusRoute 822, BusRoute 823, BusRoute 824, BusRoute 826, BusRoute 828, BusRoute 829, BusRoute 852, BusRoute 87, BusRoute 876, BusRoute 87A, BusRoute 87B, BusRoute X24, BusRoute X70
Great Britain	National	LUD	missing	BusRoute 832
Great Britain	National	2760	missing	BusRoute 14
Great Britain	National	OT	missing	BusRoute TUBE, BusRoute FS1, BusRoute 320, BusRoute 323, BusRoute 322
Great Britain	National	AIM	missing	BusRoute W2, BusRoute W4
Great Britain	National	TVN	missing	BusRoute RT20
Great Britain	National	GDS	missing	BusRoute 820, BusRoute 970
Great Britain	National	FAR	missing	BusRoute 700, BusRoute 716, BusRoute 775, BusRoute 972, BusRoute 12, BusRoute 12A, BusRoute 14, BusRoute 79, BusRoute 634, BusRoute 635, BusRoute 684, BusRoute 267, BusRoute 72, BusRoute 95, BusRoute 99, BusRoute 99A, BusRoute 114, BusRoute 232, BusRoute X10, BusRoute X31, BusRoute X34, BusRoute X35, BusRoute X55, BusRoute X71, BusRoute X72, BusRoute X86, BusRoute 35, BusRoute 44, BusRoute 73, BusRoute 228, BusRoute 233, BusRoute P, BusRoute X43
Great Britain	National	B4U	missing	BusRoute 50, BusRoute 433, BusRoute 522, BusRoute 541, BusRoute 542, BusRoute 623
Great Britain	National	CPH	missing	BusRoute 417
Great Britain	National	STA	missing	BusRoute 706, BusRoute 707, BusRoute 714, BusRoute 715, BusRoute 849, BusRoute 858, BusRoute 876, BusRoute 894, BusRoute 895, BusRoute 898, BusRoute DTB, BusRoute WCB
Great Britain	National	TWC	missing	BusRoute 23, BusRoute WR2, BusRoute WR3, BusRoute WR14, BusRoute WR15, BusRoute WR23, BusRoute WR31, BusRoute WR32
Great Britain	National	CCAM	missing	BusRoute 60
Great Britain	National	2762	missing	BusRoute X22
Great Britain	National	CARR	missing	BusRoute 1, BusRoute 2, BusRoute 3, BusRoute 4, BusRoute 5
Great Britain	National	WHP	missing	BusRoute 807
Great Britain	National	OX	missing	BusRoute 2, BusRoute 4, BusRoute 5, BusRoute 6, BusRoute 8, BusRoute 9, BusRoute 13, BusRoute 15, BusRoute 2A, BusRoute 2B, BusRoute 2C, BusRoute 2D, BusRoute 35, BusRoute 4A, BusRoute 4B, BusRoute 4C, BusRoute 6C, BusRoute U1, BusRoute U4, BusRoute U5, BusRoute U7, BusRoute X2, BusRoute X3, BusRoute X4, BusRoute 300, BusRoute 400, BusRoute 500, BusRoute NU1, BusRoute NU5, BusRoute U5X, BusRoute X13, BusRoute X23, BusRoute 233, BusRoute 64
Great Britain	National	PM	missing	BusRoute 472, BusRoute 474
Great Britain	National	VEN	missing	BusRoute 936
Great Britain	National	STC	missing	BusRoute 68, BusRoute 69, BusRoute 70, BusRoute 73, BusRoute 75, BusRoute 76, BusRoute 77, BusRoute 77A, BusRoute 78, BusRoute 78A, BusRoute 79A, BusRoute 79C, BusRoute 80, BusRoute 81, BusRoute 81C, BusRoute 82, BusRoute 83, BusRoute 172, BusRoute 179, BusRoute 181, BusRoute 182, BusRoute 274, BusRoute 275, BusRoute 276, BusRoute 277, BusRoute 278, BusRoute 280, BusRoute 281, BusRoute 282, BusRoute 283, BusRoute 284
Great Britain	National	COU	missing	BusRoute C1, BusRoute 4, BusRoute 11, BusRoute 12, BusRoute 22S, BusRoute 43, BusRoute 43A, BusRoute 43S, BusRoute 43W, BusRoute 44, BusRoute 48, BusRoute 53, BusRoute 83, BusRoute 85, BusRoute 91, BusRoute 95, BusRoute 570, BusRoute 580, BusRoute 778, BusRoute 780, BusRoute PRS, BusRoute UW1, BusRoute UW2, BusRoute X 6, BusRoute 6, BusRoute 7, BusRoute 45, BusRoute 46, BusRoute 49, BusRoute 75, BusRoute 82, BusRoute 84, BusRoute 582, BusRoute 585, BusRoute 701, BusRoute 703, BusRoute 704, BusRoute 735, BusRoute 5, BusRoute 32, BusRoute 40, BusRoute 42, BusRoute 72, BusRoute 73, BusRoute 74, BusRoute 81, BusRoute 80, BusRoute 71, BusRoute 37, BusRoute 579, BusRoute 581
Great Britain	National	SSO	missing	BusRoute 72, BusRoute 301, BusRoute 444
Great Britain	National	LTT	missing	BusRoute 488, BusRoute 509
Great Britain	National	SPTU	missing	TramMetroRoute SUB
Great Britain	National	2079	missing	BusRoute 93, BusRoute 167, BusRoute 433, BusRoute 435, BusRoute 438, BusRoute 440, BusRoute 442, BusRoute 445, BusRoute 451, BusRoute 469, BusRoute 471, BusRoute 481, BusRoute 494, BusRoute 513, BusRoute 444, BusRoute 458, BusRoute 475, BusRoute 477, BusRoute 484, BusRoute 485, BusRoute 461, BusRoute 468, BusRoute 476, BusRoute 480, BusRoute 486, BusRoute 498, BusRoute 434
Great Britain	National	BLT	missing	BusRoute 37, BusRoute 155, BusRoute 510, BusRoute 524, BusRoute 540, BusRoute 541, BusRoute 576, BusRoute 511, BusRoute 364
Great Britain	National	JOE	missing	BusRoute 79
Great Britain	National	PO	missing	BusRoute PO
Great Britain	National	VEO	missing	BusRoute 40, BusRoute 40A, BusRoute 50A, BusRoute 100, BusRoute 15, BusRoute 168, BusRoute 19, BusRoute 319, BusRoute 331, BusRoute 36C, BusRoute 39, BusRoute 42, BusRoute 45, BusRoute 50, BusRoute 558, BusRoute 59, BusRoute 592, BusRoute 593, BusRoute 6, BusRoute 6B, BusRoute 70, BusRoute 77, BusRoute 81, BusRoute 83A, BusRoute 83C, BusRoute K1, BusRoute M71, BusRoute R6, BusRoute R7, BusRoute W1, BusRoute W2, BusRoute W3, BusRoute W7, BusRoute 11A, BusRoute 227, BusRoute A1, BusRoute 25A, BusRoute 122, BusRoute 251, BusRoute 261, BusRoute 271, BusRoute 10A, BusRoute 49, BusRoute 443, BusRoute 41, BusRoute X12, BusRoute 10, BusRoute 690, BusRoute 7, BusRoute 13, BusRoute 20, BusRoute 25, BusRoute 44, BusRoute 437, BusRoute 31, BusRoute 8, BusRoute 181, BusRoute 215, BusRoute 330, BusRoute 332, BusRoute 416, BusRoute 24, BusRoute 26, BusRoute 55, BusRoute 56, BusRoute 101, BusRoute 103, BusRoute 113, BusRoute 128, BusRoute 146, BusRoute 155, BusRoute 203, BusRoute R47, BusRoute RF1A, BusRoute RF2A, BusRoute 001B, BusRoute 4, BusRoute 9, BusRoute 17, BusRoute 18, BusRoute 34, BusRoute 4A, BusRoute 73, BusRoute 74, BusRoute 7C, BusRoute 83, BusRoute 9A, BusRoute 9S, BusRoute 9X, BusRoute D1, BusRoute D2, BusRoute D3, BusRoute D4, BusRoute D5, BusRoute 0T10, BusRoute 143, BusRoute 144, BusRoute 26A, BusRoute 26C, BusRoute 290, BusRoute 34A, BusRoute 34S, BusRoute 43A, BusRoute 73A, BusRoute 83S
Great Britain	National	STE	missing	BusRoute H20, BusRoute H21, BusRoute H23, BusRoute H27, BusRoute 31X, BusRoute 181, BusRoute 183, BusRoute 194, BusRoute 195, BusRoute 196, BusRoute 31, BusRoute 29
Great Britain	National	BLU	missing	BusRoute X17, BusRoute X34, BusRoute 71, BusRoute 77, BusRoute 701, BusRoute 501
Great Britain	National	TVS	missing	BusRoute 401, BusRoute 411, BusRoute 460, BusRoute 470, BusRoute 700, BusRoute 34, BusRoute K13, BusRoute 236, BusRoute 260
Great Britain	National	SSR	missing	TramMetroRoute SSR
Great Britain	National	BLV	missing	BusRoute C1, BusRoute C2, BusRoute E8, BusRoute 601, BusRoute 618, BusRoute 611, BusRoute 603, BusRoute 612, BusRoute S2, BusRoute A, BusRoute C3
Great Britain	National	2766	missing	BusRoute 63, BusRoute 241, BusRoute 221, BusRoute 231, BusRoute 4A, BusRoute 3, BusRoute 5, BusRoute 11, BusRoute 4, BusRoute 3A
Great Britain	National	TWH	missing	BusRoute 14, BusRoute 43, BusRoute 392, BusRoute 555
Great Britain	National	NCT	missing	BusRoute 0010, BusRoute 0020, BusRoute 0030, BusRoute 004A, BusRoute 0050, BusRoute 0060, BusRoute 0070, BusRoute 0080, BusRoute 0090, BusRoute 0100, BusRoute 0110, BusRoute 0130, BusRoute 0140, BusRoute 0150, BusRoute 0160, BusRoute 0170, BusRoute 1A, BusRoute 0210, BusRoute 0230, BusRoute 0240, BusRoute 0250, BusRoute 0260, BusRoute 0270, BusRoute 0280, BusRoute 02B0, BusRoute 0300, BusRoute 031A, BusRoute 034A, BusRoute 0350, BusRoute 0360, BusRoute 0370, BusRoute 0400, BusRoute 0410, BusRoute 0420, BusRoute 43, BusRoute 0440, BusRoute 0450, BusRoute 0480, BusRoute 0560, BusRoute 0580, BusRoute 0590, BusRoute 05AG, BusRoute 0680, BusRoute 0690, BusRoute 0700, BusRoute 0710, BusRoute 0720, BusRoute 76, BusRoute 0770, BusRoute 0780, BusRoute 0790, BusRoute 07B0, BusRoute 0870, BusRoute 0880, BusRoute 0890, BusRoute 08B0, BusRoute 09B0, BusRoute 09X0, BusRoute C2, BusRoute 0L30, BusRoute 0L40, BusRoute 0L9B, BusRoute 0N62, BusRoute 0W10, BusRoute 0W20, BusRoute 0W30, BusRoute 0W42, BusRoute N100, BusRoute 1000, BusRoute 11CG, BusRoute 13X0, BusRoute 16C0, BusRoute 23A0, BusRoute 25B0, BusRoute 26C0, BusRoute 35A0, BusRoute 35B0, BusRoute 36AG, BusRoute 40B0, BusRoute 44B0, BusRoute 45B0, BusRoute 56B0, BusRoute 68A0, BusRoute 68B0, BusRoute 68C0, BusRoute 69A0, BusRoute 69B0, BusRoute 70B0, BusRoute 71B0, BusRoute 77C0, BusRoute BCL, BusRoute CL10, BusRoute CL20, BusRoute L100, BusRoute L110, BusRoute L120, BusRoute L130, BusRoute L140, BusRoute L150, BusRoute L53, BusRoute N270, BusRoute N280, BusRoute N362, BusRoute N482, BusRoute N58G, BusRoute N772, BusRoute N892, BusRoute SKY0
Great Britain	National	COX	missing	BusRoute 259, BusRoute 285
Great Britain	National	AIT	missing	BusRoute W28, BusRoute W17
Great Britain	National	EWE	missing	BusRoute 813
Great Britain	National	LUL	missing	TramMetroRoute BAK0, TramMetroRoute CEN0, TramMetroRoute CIR0, TramMetroRoute DIS0, TramMetroRoute HAM0, TramMetroRoute JUB0, TramMetroRoute MET0, TramMetroRoute NTN0, TramMetroRoute PIC0, TramMetroRoute VIC0, TramMetroRoute WAC0
Great Britain	National	STG	missing	BusRoute 348, BusRoute 349, BusRoute 403, BusRoute X19, BusRoute X20, BusRoute X25, BusRoute 344, BusRoute 345
Great Britain	National	JOH	missing	BusRoute J3, BusRoute 220, BusRoute 539, BusRoute 540, BusRoute 757, BusRoute X20, BusRoute 229, BusRoute 269, BusRoute 21, BusRoute 22, BusRoute 27, BusRoute 211, BusRoute 222, BusRoute 270, BusRoute 541, BusRoute 543, BusRoute 23, BusRoute 23A, BusRoute 24, BusRoute 26, BusRoute 28, BusRoute 573, BusRoute 577, BusRoute 29, BusRoute 50, BusRoute 182, BusRoute 183, BusRoute 90, BusRoute 124, BusRoute 125, BusRoute 126, BusRoute 127, BusRoute 134, BusRoute 146, BusRoute 524, BusRoute 549, BusRoute 565
Great Britain	National	GEN	missing	BusRoute 322, BusRoute 323
Great Britain	National	2636	missing	BusRoute 39, BusRoute 319
Great Britain	National	2768	missing	BusRoute X22
Great Britain	National	SST	missing	BusRoute ELL0, BusRoute LUE0, BusRoute URP0, BusRoute 30, BusRoute 200, BusRoute 312, BusRoute 615
Great Britain	National	BML	missing	BusRoute 450, BusRoute 451, BusRoute 501, BusRoute 53, BusRoute 63
Great Britain	National	2637	missing	BusRoute 15, BusRoute 32B, BusRoute 2, BusRoute 3A, BusRoute 3B, BusRoute 5N, BusRoute 1, BusRoute 3C, BusRoute 82A, BusRoute 82B, BusRoute 110, BusRoute X1, BusRoute 31, BusRoute 33A, BusRoute 79C
Great Britain	National	STI	missing	BusRoute 2, BusRoute 2A, BusRoute 3, BusRoute 3A, BusRoute 4, BusRoute 5A, BusRoute 5B, BusRoute 5C, BusRoute 6, BusRoute 7, BusRoute 7C, BusRoute 8, BusRoute 9, BusRoute 11, BusRoute 11A, BusRoute 12, BusRoute 15, BusRoute 15X, BusRoute 17, BusRoute 20A, BusRoute 20B, BusRoute 21, BusRoute 22, BusRoute 23, BusRoute 24, BusRoute 25, BusRoute 25A, BusRoute 25X, BusRoute 26, BusRoute 26A, BusRoute 27, BusRoute 28, BusRoute 28A, BusRoute 33, BusRoute 33A, BusRoute 33B, BusRoute 34, BusRoute 34B, BusRoute 34C, BusRoute 35, BusRoute 35A, BusRoute 36, BusRoute 37, BusRoute 38, BusRoute 38A, BusRoute 38B, BusRoute 39, BusRoute 39A, BusRoute 61, BusRoute 67, BusRoute 67A, BusRoute 101, BusRoute 106, BusRoute 111, BusRoute 113, BusRoute 115, BusRoute 116, BusRoute 118, BusRoute 120, BusRoute 125, BusRoute 130, BusRoute 136, BusRoute 140, BusRoute X1, BusRoute X99, BusRoute 5, BusRoute 1
Great Britain	National	LVC	missing	BusRoute 19, BusRoute 43, BusRoute 45, BusRoute 455, BusRoute 456, BusRoute 492, BusRoute 505, BusRoute 506, BusRoute 507, BusRoute 517, BusRoute 536, BusRoute 551, BusRoute 568, BusRoute 577, BusRoute 592, BusRoute 603, BusRoute 604, BusRoute 605, BusRoute 606, BusRoute 607, BusRoute 73, BusRoute 750
